1362803325.690288,0
1362803325.705223,0
1362803325.721531,0
1362803325.737181,0
1362803325.753191,0
1362803325.768050,0
1362803325.783111,0
1362803325.799341,0
1362803325.814887,0
1362803325.830175,0
1362803325.846582,0
1362803325.862243,0
1362803325.877818,0
1362803325.892543,0
1362803325.910807,0
1362803325.926538,0
1362803325.942885,0
1362803325.959301,0
1362803325.974714,0
1362803325.991218,0
1362803326.006811,0
1362803326.024067,0
1362803326.041289,0
1362803326.057480,0
1362803326.073591,0
1362803326.089775,0
1362803326.104481,0
1362803326.121761,0
1362803326.137632,0
1362803326.154680,0
1362803326.170903,0
1362803326.186643,0
1362803326.203322,0
1362803326.219806,0
1362803326.235197,0
1362803326.251690,0
1362803326.267694,0
1362803326.284423,0
1362803326.300204,0
1362803326.316140,0
1362803326.333861,0
1362803326.349778,0
1362803326.368841,0
1362803326.385940,0
1362803326.400977,0
1362803326.416260,0
1362803326.433783,0
1362803326.448946,0
1362803326.464947,0
1362803326.480709,0
1362803326.498576,0
1362803326.513668,0
1362803326.529486,0
1362803326.545352,0
1362803326.560726,0
1362803326.576411,0
1362803326.592630,0
1362803326.607551,0
1362803326.623525,0
1362803326.638265,0
1362803326.654766,0
1362803326.670640,0
1362803326.686235,0
1362803326.702304,0
1362803326.717906,0
1362803326.733587,0
1362803326.750092,0
1362803326.765056,0
1362803326.779989,0
1362803326.795767,0
1362803326.810441,0
1362803326.825389,0
1362803326.842362,0
1362803326.857302,0
1362803326.872714,0
1362803326.889758,0
1362803326.904354,0
1362803326.921561,0
1362803326.938780,0
1362803326.956629,0
1362803326.974510,0
1362803326.993324,0
1362803327.011359,0
1362803327.026311,0
1362803327.043467,14
1362803327.059016,0
1362803327.074975,0
1362803327.091840,0
1362803327.106955,9
1362803327.124145,0
1362803327.141871,0
1362803327.158030,0
1362803327.176186,9
1362803327.194809,0
1362803327.212561,0
1362803327.230798,9
1362803327.247555,42
1362803327.262447,47
1362803327.276828,0
1362803327.291572,0
1362803327.305924,34
1362803327.323780,71
1362803327.339530,94
1362803327.353944,43
1362803327.369209,16
1362803327.383529,64
1362803327.397408,71
1362803327.412168,104
1362803327.427479,132
1362803327.441480,135
1362803327.455272,176
1362803327.470934,204
1362803327.485768,203
1362803327.500475,216
1362803327.515391,238
1362803327.530408,264
1362803327.545758,315
1362803327.560062,280
1362803327.574389,355
1362803327.588860,343
1362803327.603550,296
1362803327.618659,421
1362803327.635003,442
1362803327.650493,452
1362803327.665709,453
1362803327.680418,395
1362803327.694467,342
1362803327.708777,439
1362803327.723961,376
1362803327.740492,311
1362803327.754386,445
1362803327.769494,409
1362803327.784329,401
1362803327.799634,395
1362803327.814140,332
1362803327.830801,291
1362803327.847441,246
1362803327.862617,185
1362803327.877373,131
1362803327.892214,79
1362803327.906560,22
1362803327.922686,0
1362803327.939142,0
1362803327.955188,0
1362803327.971328,12
1362803327.986955,0
1362803328.002057,0
1362803328.017209,0
1362803328.033341,26
1362803328.047226,31
1362803328.062484,0
1362803328.076113,0
1362803328.090824,0
1362803328.105120,36
1362803328.120653,91
1362803328.134877,97
1362803328.149217,37
1362803328.165253,12
1362803328.182597,13
1362803328.198381,24
1362803328.214657,56
1362803328.229384,61
1362803328.244175,46
1362803328.259629,48
1362803328.274090,62
1362803328.290195,104
1362803328.305080,126
1362803328.322988,130
1362803328.338547,150
1362803328.354174,146
1362803328.368842,168
1362803328.385700,179
1362803328.401237,166
1362803328.416268,162
1362803328.431741,151
1362803328.447163,160
1362803328.462257,159
1362803328.477484,160
1362803328.492359,155
1362803328.506249,157
1362803328.521452,164
1362803328.536489,166
1362803328.550929,145
1362803328.564753,150
1362803328.580030,161
1362803328.594247,158
1362803328.608274,151
1362803328.623367,159
1362803328.637155,160
1362803328.652422,159
1362803328.667659,164
1362803328.682501,150
1362803328.697018,160
1362803328.711203,163
1362803328.725211,153
1362803328.739165,156
1362803328.753872,162
1362803328.769441,151
1362803328.789127,165
1362803328.803476,162
1362803328.819367,161
1362803328.833865,165
1362803328.848218,171
1362803328.866111,181
1362803328.880523,178
1362803328.894184,160
1362803328.907846,154
1362803328.922915,163
1362803328.937636,164
1362803328.952192,164
1362803328.966367,165
1362803328.981383,155
1362803328.998002,170
1362803329.013018,168
1362803329.027579,159
1362803329.046487,178
1362803329.063284,172
1362803329.077732,169
1362803329.092179,172
1362803329.107583,157
1362803329.122964,154
1362803329.137908,170
1362803329.152630,163
1362803329.167281,163
1362803329.181924,156
1362803329.197775,175
1362803329.213605,172
1362803329.228529,154
1362803329.245345,176
1362803329.259117,173
1362803329.273442,160
1362803329.287712,172
1362803329.303066,165
1362803329.320236,155
1362803329.335243,156
1362803329.351787,177
1362803329.367076,173
1362803329.381530,171
1362803329.396074,161
1362803329.411205,172
1362803329.427906,160
1362803329.441859,163
1362803329.457027,175
1362803329.472191,169
1362803329.487042,169
1362803329.501433,171
1362803329.516013,157
1362803329.530419,175
1362803329.545309,155
1362803329.561013,158
1362803329.574662,145
1362803329.588549,162
1362803329.603592,168
1362803329.618092,170
1362803329.633265,165
1362803329.651998,186
1362803329.667056,191
1362803329.683698,186
1362803329.698123,178
1362803329.712989,174
1362803329.728733,171
1362803329.743920,158
1362803329.759098,167
1362803329.773520,164
1362803329.787567,167
1362803329.802553,174
1362803329.817588,169
1362803329.832210,163
1362803329.845951,164
1362803329.861539,174
1362803329.875614,167
1362803329.889519,174
1362803329.904485,182
1362803329.921179,170
1362803329.935712,171
1362803329.951291,191
1362803329.967295,179
1362803329.982109,169
1362803329.998814,179
1362803330.014007,174
1362803330.027627,165
1362803330.043170,167
1362803330.057739,171
1362803330.072295,161
1362803330.087332,180
1362803330.102721,169
1362803330.117225,179
1362803330.131866,179
1362803330.145799,175
1362803330.163533,181
1362803330.177811,178
1362803330.193434,178
1362803330.207840,183
1362803330.222078,181
1362803330.236765,173
1362803330.253371,171
1362803330.269702,184
1362803330.287381,177
1362803330.302171,184
1362803330.317174,191
1362803330.333249,189
1362803330.347972,191
1362803330.362841,183
1362803330.377195,192
1362803330.392163,187
1362803330.406889,177
1362803330.421980,176
1362803330.438003,185
1362803330.453581,175
1362803330.467565,174
1362803330.483525,184
1362803330.499062,196
1362803330.514283,189
1362803330.528171,168
1362803330.542784,174
1362803330.557985,165
1362803330.573298,166
1362803330.588160,163
1362803330.602639,168
1362803330.617724,172
1362803330.633407,172
1362803330.647709,169
1362803330.662201,175
1362803330.681981,177
1362803330.702770,168
1362803330.724839,175
1362803330.742090,157
1362803330.760798,166
1362803330.781638,164
1362803330.799343,170
1362803330.819168,168
1362803330.838014,169
1362803330.860556,167
1362803330.880763,165
1362803330.897914,170
1362803330.916786,167
1362803330.937046,172
1362803330.958229,167
1362803330.977194,180
1362803330.997855,182
1362803331.017301,178
1362803331.036887,183
1362803331.053731,170
1362803331.071819,172
1362803331.090743,172
1362803331.108497,165
1362803331.128493,161
1362803331.147513,169
1362803331.166948,161
1362803331.185172,168
1362803331.206837,172
1362803331.223991,173
1362803331.244709,178
1362803331.263448,172
1362803331.280849,171
1362803331.299893,170
1362803331.322798,171
1362803331.341506,179
1362803331.362560,186
1362803331.378519,184
1362803331.398759,176
1362803331.417662,181
1362803331.438826,181
1362803331.455956,176
1362803331.473531,169
1362803331.495125,177
1362803331.512559,169
1362803331.531668,182
1362803331.549205,185
1362803331.569856,185
1362803331.591952,177
1362803331.608234,174
1362803331.625906,188
1362803331.643831,178
1362803331.660878,171
1362803331.680296,168
1362803331.699239,170
1362803331.717550,175
1362803331.735932,177
1362803331.756594,182
1362803331.775276,187
1362803331.796142,172
1362803331.814762,176
1362803331.834346,167
1362803331.854582,180
1362803331.876013,172
1362803331.897061,169
1362803331.916254,176
1362803331.933245,174
1362803331.953561,180
1362803331.971822,180
1362803331.989941,189
1362803332.007686,176
1362803332.027080,171
1362803332.045581,180
1362803332.063718,183
1362803332.080345,194
1362803332.098019,189
1362803332.119465,188
1362803332.137885,193
1362803332.156290,184
1362803332.178646,188
1362803332.198989,180
1362803332.219971,183
1362803332.240003,177
1362803332.258064,179
1362803332.278544,175
1362803332.296685,177
1362803332.314396,171
1362803332.337009,182
1362803332.358936,185
1362803332.373193,178
1362803332.388611,193
1362803332.405812,186
1362803332.421109,199
1362803332.436606,209
1362803332.451891,195
1362803332.465935,196
1362803332.481317,190
1362803332.495637,186
1362803332.510607,196
1362803332.525385,185
1362803332.540647,180
1362803332.554473,180
1362803332.571363,185
1362803332.586460,195
1362803332.601997,196
1362803332.617313,205
1362803332.631334,197
1362803332.645517,193
1362803332.660189,197
1362803332.675375,194
1362803332.693144,203
1362803332.707304,192
1362803332.722400,198
1362803332.738591,198
1362803332.752519,180
1362803332.767358,187
1362803332.786143,201
1362803332.802097,197
1362803332.817113,204
1362803332.831848,206
1362803332.846715,201
1362803332.861633,193
1362803332.876703,197
1362803332.891827,191
1362803332.906316,194
1362803332.920992,194
1362803332.935343,188
1362803332.950844,197
1362803332.965843,193
1362803332.982970,193
1362803333.001386,208
1362803333.017138,206
1362803333.032153,215
1362803333.047157,210
1362803333.062219,207
1362803333.076582,207
1362803333.092098,210
1362803333.106785,192
1362803333.121208,188
1362803333.136397,186
1362803333.151521,194
1362803333.167418,209
1362803333.182126,204
1362803333.196718,214
1362803333.211093,210
1362803333.225696,196
1362803333.240482,202
1362803333.255955,204
1362803333.271164,185
1362803333.287998,204
1362803333.303022,195
1362803333.321213,196
1362803333.336544,199
1362803333.352023,211
1362803333.366285,228
1362803333.382938,229
1362803333.400183,236
1362803333.414053,223
1362803333.430897,228
1362803333.445944,220
1362803333.462067,219
1362803333.477732,219
1362803333.492243,195
1362803333.507036,210
1362803333.521459,210
1362803333.535943,206
1362803333.550661,199
1362803333.566917,196
1362803333.581393,188
1362803333.596386,205
1362803333.611487,207
1362803333.626166,203
1362803333.641099,200
1362803333.655167,203
1362803333.670875,190
1362803333.685250,195
1362803333.700446,213
1362803333.715422,209
1362803333.730602,211
1362803333.745736,205
1362803333.761201,208
1362803333.775283,206
1362803333.791202,213
1362803333.806609,227
1362803333.821462,205
1362803333.835814,212
1362803333.850535,215
1362803333.864507,202
1362803333.878395,203
1362803333.893041,206
1362803333.907960,209
1362803333.922985,196
1362803333.937194,199
1362803333.952343,195
1362803333.967136,220
1362803333.983298,217
1362803334.000119,228
1362803334.014812,229
1362803334.028524,219
1362803334.042522,213
1362803334.056574,209
1362803334.072146,209
1362803334.086902,207
1362803334.101097,198
1362803334.117028,219
1362803334.131815,212
1362803334.146693,201
1362803334.162151,212
1362803334.177088,203
1362803334.192185,201
1362803334.206371,200
1362803334.221716,203
1362803334.235459,198
1362803334.250137,204
1362803334.264788,202
1362803334.279979,195
1362803334.295329,217
1362803334.310944,212
1362803334.329605,232
1362803334.347014,228
1362803334.361732,227
1362803334.376664,217
1362803334.391089,216
1362803334.406768,208
1362803334.421141,204
1362803334.434943,194
1362803334.451245,210
1362803334.465583,203
1362803334.480313,208
1362803334.494183,220
1362803334.510799,222
1362803334.525005,217
1362803334.539152,211
1362803334.553802,218
1362803334.568959,211
1362803334.583017,205
1362803334.597800,221
1362803334.613460,219
1362803334.628176,202
1362803334.643283,207
1362803334.657217,204
1362803334.673139,209
1362803334.689580,217
1362803334.704399,206
1362803334.719461,229
1362803334.735254,219
1362803334.750645,226
1362803334.764530,210
1362803334.780298,206
1362803334.795213,217
1362803334.811104,216
1362803334.825726,209
1362803334.840386,204
1362803334.855515,217
1362803334.871453,208
1362803334.885338,206
1362803334.900916,226
1362803334.916110,218
1362803334.931052,202
1362803334.946003,214
1362803334.961312,205
1362803334.975609,207
1362803334.992011,208
1362803335.006606,211
1362803335.021459,201
1362803335.035344,218
1362803335.050768,219
1362803335.065876,212
1362803335.080711,204
1362803335.095381,223
1362803335.110403,221
1362803335.124812,227
1362803335.140391,214
1362803335.155028,222
1362803335.170566,217
1362803335.186313,217
1362803335.202137,218
1362803335.217892,233
1362803335.232655,231
1362803335.246506,222
1362803335.260664,236
1362803335.275823,233
1362803335.290993,215
1362803335.304971,226
1362803335.322526,230
1362803335.337190,219
1362803335.352361,224
1362803335.366847,220
1362803335.383325,220
1362803335.399092,223
1362803335.415364,206
1362803335.430342,221
1362803335.445593,218
1362803335.461867,219
1362803335.476294,232
1362803335.491366,224
1362803335.505705,217
1362803335.521097,223
1362803335.535904,212
1362803335.551175,206
1362803335.567075,221
1362803335.581605,200
1362803335.595893,219
1362803335.610615,216
1362803335.624671,212
1362803335.639403,219
1362803335.654268,218
1362803335.671737,235
1362803335.688119,232
1362803335.709341,216
1362803335.731284,211
1362803335.748645,212
1362803335.769363,211
1362803335.790380,213
1362803335.810489,203
1362803335.828183,215
1362803335.846901,202
1362803335.867148,215
1362803335.885256,206
1362803335.904319,210
1362803335.922539,221
1362803335.944573,209
1362803335.965517,216
1362803335.984222,214
1362803336.003846,218
1362803336.023847,209
1362803336.043212,209
1362803336.060544,205
1362803336.080201,198
1362803336.097461,203
1362803336.115662,204
1362803336.133752,209
1362803336.151353,204
1362803336.171955,213
1362803336.193054,219
1362803336.212935,211
1362803336.230765,207
1362803336.248223,202
1362803336.267795,206
1362803336.288754,206
1362803336.306440,214
1362803336.331766,236
1362803336.349780,234
1362803336.371804,227
1362803336.391888,217
1362803336.410128,211
1362803336.428130,208
1362803336.446043,220
1362803336.465630,222
1362803336.485069,232
1362803336.504796,228
1362803336.524519,215
1362803336.542496,209
1362803336.562633,212
1362803336.582212,216
1362803336.601814,209
1362803336.620032,206
1362803336.637725,210
1362803336.655699,210
1362803336.677748,218
1362803336.696147,227
1362803336.714262,227
1362803336.733781,232
1362803336.751697,234
1362803336.770456,232
1362803336.788781,233
1362803336.809195,212
1362803336.826282,212
1362803336.845032,220
1362803336.863129,224
1362803336.880798,231
1362803336.899885,226
1362803336.918694,213
1362803336.939192,222
1362803336.958076,225
1362803336.976000,207
1362803336.996283,229
1362803337.015380,229
1362803337.033850,229
1362803337.051911,228
1362803337.072173,231
1362803337.088879,214
1362803337.106621,217
1362803337.124398,223
1362803337.143130,221
1362803337.161112,221
1362803337.179181,229
1362803337.196616,228
1362803337.217892,232
1362803337.237181,227
1362803337.255641,233
1362803337.273146,230
1362803337.295374,227
1362803337.313411,222
1362803337.337656,229
1362803337.354334,226
1362803337.369809,240
1362803337.384834,238
1362803337.400129,239
1362803337.414097,233
1362803337.427975,238
1362803337.442692,241
1362803337.458343,237
1362803337.472877,227
1362803337.489255,246
1362803337.503521,230
1362803337.518599,232
1362803337.533381,240
1362803337.547950,248
1362803337.562574,243
1362803337.576642,244
1362803337.592467,243
1362803337.606589,234
1362803337.621452,227
1362803337.637077,241
1362803337.652173,225
1362803337.666485,230
1362803337.681793,232
1362803337.697210,231
1362803337.712940,221
1362803337.727883,224
1362803337.742655,228
1362803337.757866,239
1362803337.772879,236
1362803337.787106,238
1362803337.802389,244
1362803337.817239,240
1362803337.831656,224
1362803337.846913,233
1362803337.861575,231
1362803337.876938,247
1362803337.891579,235
1362803337.906509,235
1362803337.921367,241
1362803337.938077,238
1362803337.953447,234
1362803337.967674,230
1362803337.982705,252
1362803337.997048,247
1362803338.011547,245
1362803338.025956,245
1362803338.040882,241
1362803338.054752,235
1362803338.070739,235
1362803338.085587,236
1362803338.100479,230
1362803338.114741,231
1362803338.128537,240
1362803338.142886,246
1362803338.157657,251
1362803338.173503,248
1362803338.189870,258
1362803338.205819,275
1362803338.222180,277
1362803338.236013,262
1362803338.250479,255
1362803338.266873,268
1362803338.282123,259
1362803338.296031,242
1362803338.311052,250
1362803338.328697,267
1362803338.342804,247
1362803338.357332,261
1362803338.371566,259
1362803338.385884,267
1362803338.401469,258
1362803338.415448,250
1362803338.430192,249
1362803338.444140,250
1362803338.460098,239
1362803338.475172,228
1362803338.490164,245
1362803338.508126,243
1362803338.522741,238
1362803338.537508,242
1362803338.552566,238
1362803338.569674,253
1362803338.584734,248
1362803338.598686,240
1362803338.613352,249
1362803338.627907,251
1362803338.643015,237
1362803338.656840,240
1362803338.671659,241
1362803338.685499,238
1362803338.700924,236
1362803338.717006,242
1362803338.732294,251
1362803338.747464,256
1362803338.762361,251
1362803338.776874,263
1362803338.793869,266
1362803338.810180,270
1362803338.824307,257
1362803338.839526,261
1362803338.854919,253
1362803338.870049,236
1362803338.885924,253
1362803338.901181,238
1362803338.916243,235
1362803338.930688,245
1362803338.945996,244
1362803338.961866,242
1362803338.977644,264
1362803338.993852,262
1362803339.010107,260
1362803339.025070,253
1362803339.039373,240
1362803339.055387,255
1362803339.070392,266
1362803339.084828,248
1362803339.099895,262
1362803339.115674,259
1362803339.130806,259
1362803339.145000,244
1362803339.161059,251
1362803339.175708,254
1362803339.190450,248
1362803339.205081,251
1362803339.221384,256
1362803339.235229,244
1362803339.249631,249
1362803339.264250,257
1362803339.279997,241
1362803339.294529,244
1362803339.309559,248
1362803339.327332,261
1362803339.342081,257
1362803339.356080,256
1362803339.370662,256
1362803339.385756,272
1362803339.401273,256
1362803339.415009,253
1362803339.429707,244
1362803339.444784,259
1362803339.460068,248
1362803339.475309,252
1362803339.489783,249
1362803339.503757,249
1362803339.520758,256
1362803339.536283,247
1362803339.551674,258
1362803339.565945,255
1362803339.581074,264
1362803339.596318,270
1362803339.610413,253
1362803339.624938,257
1362803339.640109,251
1362803339.655420,248
1362803339.669989,254
1362803339.685256,249
1362803339.700683,250
1362803339.715378,256
1362803339.732225,271
1362803339.745991,253
1362803339.760900,251
1362803339.774774,257
1362803339.788950,259
1362803339.802679,255
1362803339.818066,253
1362803339.831961,254
1362803339.846515,249
1362803339.861578,261
1362803339.876387,253
1362803339.891080,267
1362803339.905094,243
1362803339.920754,257
1362803339.935345,257
1362803339.950329,249
1362803339.966065,257
1362803339.980811,255
1362803339.995415,257
1362803340.010320,263
1362803340.025080,266
1362803340.039717,255
1362803340.053899,236
1362803340.068465,251
1362803340.083213,250
1362803340.096981,246
1362803340.112304,253
1362803340.126584,254
1362803340.141835,252
1362803340.156952,269
1362803340.171253,256
1362803340.185063,259
1362803340.200263,259
1362803340.215783,263
1362803340.230323,236
1362803340.245669,246
1362803340.260664,244
1362803340.275585,245
1362803340.290346,250
1362803340.305032,246
1362803340.322659,253
1362803340.337469,274
1362803340.352791,284
1362803340.367427,277
1362803340.382073,279
1362803340.396721,261
1362803340.410838,248
1362803340.424845,250
1362803340.441152,258
1362803340.455668,252
1362803340.470798,244
1362803340.485976,263
1362803340.500845,253
1362803340.516226,253
1362803340.532526,266
1362803340.548275,261
1362803340.563250,268
1362803340.580139,276
1362803340.596416,269
1362803340.610535,264
1362803340.626020,268
1362803340.641201,262
1362803340.656035,259
1362803340.670883,260
1362803340.684879,254
1362803340.700233,259
1362803340.715564,264
1362803340.730181,260
1362803340.744218,270
1362803340.759495,278
1362803340.774040,265
1362803340.788389,259
1362803340.802757,262
1362803340.818250,252
1362803340.833126,257
1362803340.847967,250
1362803340.862594,254
1362803340.877501,257
1362803340.891776,264
1362803340.906637,260
1362803340.921540,271
1362803340.936197,266
1362803340.951041,267
1362803340.965210,259
1362803340.981574,259
1362803340.997353,273
1362803341.012134,268
1362803341.027014,274
1362803341.043736,279
1362803341.057487,270
1362803341.072550,264
1362803341.086968,260
1362803341.101734,272
1362803341.116665,276
1362803341.132075,263
1362803341.147708,256
1362803341.162515,250
1362803341.176358,246
1362803341.193732,259
1362803341.210654,258
1362803341.225549,250
1362803341.241575,277
1362803341.255131,272
1362803341.270225,267
1362803341.285349,290
1362803341.300317,262
1362803341.314147,263
1362803341.331470,272
1362803341.346493,277
1362803341.361613,284
1362803341.376151,275
1362803341.390586,271
1362803341.405474,260
1362803341.420040,270
1362803341.435048,261
1362803341.450457,265
1362803341.464858,265
1362803341.480303,279
1362803341.495959,285
1362803341.510973,284
1362803341.525159,258
1362803341.540071,263
1362803341.554133,254
1362803341.569796,256
1362803341.584370,267
1362803341.599783,264
1362803341.614072,270
1362803341.628467,267
1362803341.645206,278
1362803341.660143,263
1362803341.674473,265
1362803341.689963,267
1362803341.705090,265
1362803341.720681,259
1362803341.736203,263
1362803341.751482,263
1362803341.766684,255
1362803341.782718,275
1362803341.799920,280
1362803341.813948,266
1362803341.829815,283
1362803341.845457,287
1362803341.861988,298
1362803341.875818,284
1362803341.890145,283
1362803341.905027,282
1362803341.920533,262
1362803341.935553,268
1362803341.950209,261
1362803341.965021,267
1362803341.981242,278
1362803341.996113,263
1362803342.012902,277
1362803342.028441,276
1362803342.044358,269
1362803342.060245,265
1362803342.074876,287
1362803342.090010,297
1362803342.104476,278
1362803342.119867,279
1362803342.133914,270
1362803342.153032,287
1362803342.167851,276
1362803342.183072,297
1362803342.198923,304
1362803342.213818,289
1362803342.227921,274
1362803342.241822,274
1362803342.257930,286
1362803342.272455,266
1362803342.287189,264
1362803342.301911,272
1362803342.319292,267
1362803342.334756,283
1362803342.350166,290
1362803342.366092,296
1362803342.382440,286
1362803342.396237,272
1362803342.410597,275
1362803342.425386,279
1362803342.440934,268
1362803342.457992,286
1362803342.472693,279
1362803342.488097,291
1362803342.501821,280
1362803342.515922,284
1362803342.531028,287
1362803342.544988,279
1362803342.559014,283
1362803342.574002,282
1362803342.591582,298
1362803342.605908,284
1362803342.619840,264
1362803342.633832,275
1362803342.649509,281
1362803342.664775,280
1362803342.679853,262
1362803342.694619,276
1362803342.710359,263
1362803342.724600,266
1362803342.740403,275
1362803342.755456,271
1362803342.770829,280
1362803342.787273,274
1362803342.802088,272
1362803342.816858,271
1362803342.831381,274
1362803342.846130,277
1362803342.860574,284
1362803342.875413,280
1362803342.890136,275
1362803342.904861,274
1362803342.921699,289
1362803342.936329,276
1362803342.950815,276
1362803342.965726,289
1362803342.981040,284
1362803342.996690,274
1362803343.011193,283
1362803343.025141,285
1362803343.040473,289
1362803343.055395,293
1362803343.070448,295
1362803343.084758,282
1362803343.099337,271
1362803343.114087,283
1362803343.127857,272
1362803343.141767,278
1362803343.158009,279
1362803343.173116,271
1362803343.189309,282
1362803343.204477,280
1362803343.218106,275
1362803343.232552,278
1362803343.247914,276
1362803343.263129,280
1362803343.277647,286
1362803343.293083,290
1362803343.307639,288
1362803343.328012,290
1362803343.343275,277
1362803343.357223,277
1362803343.371308,284
1362803343.385078,289
1362803343.400769,288
1362803343.415422,283
1362803343.431021,268
1362803343.446428,274
1362803343.462050,286
1362803343.478109,285
1362803343.493126,286
1362803343.509501,306
1362803343.523303,302
1362803343.537928,293
1362803343.552012,297
1362803343.566651,289
1362803343.581296,295
1362803343.595247,283
1362803343.610509,297
1362803343.625290,287
1362803343.639591,269
1362803343.653664,274
1362803343.669962,275
1362803343.686520,283
1362803343.703945,294
1362803343.718721,297
1362803343.733918,292
1362803343.750100,298
1362803343.764263,275
1362803343.779038,292
1362803343.794464,292
1362803343.811241,296
1362803343.825877,286
1362803343.840889,299
1362803343.855063,296
1362803343.870094,289
1362803343.885066,291
1362803343.900764,285
1362803343.915334,281
1362803343.929459,289
1362803343.944588,282
1362803343.959755,273
1362803343.974272,271
1362803343.990597,281
1362803344.005509,284
1362803344.022767,296
1362803344.038961,300
1362803344.053951,290
1362803344.068701,292
1362803344.083347,298
1362803344.097290,293
1362803344.112357,299
1362803344.126571,296
1362803344.140761,283
1362803344.154684,287
1362803344.170149,287
1362803344.184371,275
1362803344.199569,278
1362803344.214147,284
1362803344.230019,273
1362803344.244799,285
1362803344.259743,282
1362803344.274028,278
1362803344.288599,287
1362803344.304469,289
1362803344.321086,300
1362803344.337172,306
1362803344.352293,299
1362803344.367003,293
1362803344.381331,288
1362803344.399043,287
1362803344.413160,282
1362803344.429164,299
1362803344.444374,296
1362803344.459722,295
1362803344.474231,292
1362803344.490506,303
1362803344.505861,303
1362803344.521354,310
1362803344.536835,325
1362803344.550472,298
1362803344.565656,307
1362803344.580164,307
1362803344.595096,284
1362803344.610138,287
1362803344.624424,271
1362803344.639476,277
1362803344.654192,281
1362803344.669823,313
1362803344.684099,289
1362803344.699004,304
1362803344.715685,315
1362803344.730613,291
1362803344.745124,292
1362803344.759609,301
1362803344.774892,302
1362803344.789617,290
1362803344.804149,292
1362803344.818204,282
1362803344.833006,297
1362803344.847435,291
1362803344.862266,286
1362803344.877221,294
1362803344.891732,295
1362803344.906853,306
1362803344.924329,311
1362803344.940038,312
1362803344.954021,306
1362803344.968810,310
1362803344.983115,303
1362803345.000928,303
1362803345.016091,299
1362803345.030729,293
1362803345.045255,287
1362803345.061077,287
1362803345.076152,285
1362803345.090553,290
1362803345.105646,294
1362803345.120787,295
1362803345.135313,296
1362803345.150411,286
1362803345.164660,280
1362803345.179857,291
1362803345.194366,287
1362803345.209526,290
1362803345.225163,293
1362803345.241111,279
1362803345.256250,286
1362803345.271087,294
1362803345.286018,292
1362803345.300979,294
1362803345.315649,299
1362803345.330926,297
1362803345.345958,295
1362803345.360768,287
1362803345.374949,300
1362803345.389306,306
1362803345.404833,298
1362803345.419510,284
1362803345.434569,287
1362803345.450214,313
1362803345.465684,320
1362803345.480637,323
1362803345.495898,307
1362803345.510279,307
1362803345.524068,291
1362803345.539676,297
1362803345.554699,296
1362803345.569549,305
1362803345.584555,299
1362803345.599980,303
1362803345.616191,313
1362803345.631661,319
1362803345.646515,311
1362803345.661631,296
1362803345.676261,304
1362803345.691158,306
1362803345.705143,292
1362803345.720027,302
1362803345.735280,299
1362803345.749785,285
1362803345.764430,299
1362803345.779699,298
1362803345.794462,295
1362803345.809522,303
1362803345.823828,308
1362803345.838359,310
1362803345.852803,316
